,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_Human
1094,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.463,0.427,0.4875084344749437,0.5083995498417916
1095,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\管壳式换热器_结构模型优化设计.json,0.512,0.512,0.5457051563317492,0.47349763573810755
1096,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\薄板压力容器盖_压力分析，热应力分析.json,0.452,0.416,0.5231388366621641,0.5107032862763285
1097,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.533,0.533,0.5161854012087639,0.4683333333333333
1098,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.554,0.545,0.567733589433837,0.5113776419002043
1099,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\颚式破碎机机架_强度分析，刚度分析.json,0.552,0.544,0.6032506032509048,0.49293008108583103
1100,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.525,0.497,0.5448623679425841,0.4724536559755125
1101,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.495,0.483,0.5008673033404711,0.5027009389360939
1102,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.643,0.643,0.6249999999999999,0.5282983738762489
1103,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.485,0.485,0.5378528742004771,0.45
1104,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.463,0.441,0.4940524646612319,0.45
1105,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.445,0.445,0.5486726407127174,0.519969103983675
1106,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\球形压力容器_应力分布.json,0.374,0.359,0.44194173824159216,0.45
1107,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\球形压力容器_形变分布，应力分布.json,0.435,0.420,0.48507125007266594,0.45
1108,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.438,0.413,0.4714045207910316,0.48175426480542943
1109,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.359,0.359,0.4301545010073033,0.45
1110,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\管壳式换热器_结构模型优化设计.json,0.435,0.411,0.48507125007266594,0.4815260964243335
1111,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\薄板压力容器盖_压力分析，热应力分析.json,0.359,0.359,0.4615930911724977,0.45
1112,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.454,0.430,0.4588314677411235,0.48175426480542943
1113,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.437,0.410,0.47809144373375745,0.48175426480542943
1114,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\颚式破碎机机架_强度分析，刚度分析.json,0.461,0.439,0.508000508000762,0.4909209314720961
1115,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.438,0.420,0.4588314677411235,0.45
1116,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.451,0.451,0.4714045207910316,0.46058475493514317
1117,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.396,0.359,0.4687499999999999,0.45
1118,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.431,0.415,0.47809144373375745,0.45
1119,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.401,0.359,0.4359286452893223,0.45
1120,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\球形压力容器_应力分布.json,0.419,0.405,0.48686449556014766,0.49812500000000004
1121,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\球形压力容器_形变分布，应力分布.json,0.435,0.420,0.5009794328681195,0.45
1122,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.483,0.459,0.5172935265326569,0.537324228214931
1123,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.405,0.405,0.4738791022072739,0.5055699634095016
1124,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\管壳式换热器_结构模型优化设计.json,0.444,0.420,0.5009794328681195,0.48308343200041276
1125,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\薄板压力容器盖_压力分析，热应力分析.json,0.405,0.405,0.5085133809309825,0.5055699634095016
1126,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.454,0.430,0.4738791022072739,0.48175426480542943
1127,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.481,0.454,0.5246313898711125,0.5298792648054295
1128,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\颚式破碎机机架_强度分析，刚度分析.json,0.459,0.437,0.5246606686271624,0.4929810927931857
1129,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.470,0.452,0.5034965460952285,0.5135085296108589
1130,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.498,0.498,0.5172935265326569,0.5060079328886243
1131,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.441,0.405,0.5163977794943222,0.493044308566871
1132,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.436,0.420,0.49377071987869403,0.45
1133,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.401,0.359,0.4502251688907482,0.45
1134,\球形压力容器_应力分布.json,\球形压力容器_形变分布，应力分布.json,0.590,0.585,0.6574112430462837,0.7212895979481591
1135,\球形压力容器_应力分布.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.488,0.485,0.5555555555555556,0.5175719473724811
1136,\球形压力容器_应力分布.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.464,0.454,0.48666426339228763,0.5167967913972578
1137,\球形压力容器_应力分布.json,\管壳式换热器_结构模型优化设计.json,0.413,0.408,0.48591265790377497,0.45
1138,\球形压力容器_应力分布.json,\薄板压力容器盖_压力分析，热应力分析.json,0.441,0.427,0.5222329678670935,0.5356480347483101
1139,\球形压力容器_应力分布.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.413,0.408,0.45962735987049386,0.45
1140,\球形压力容器_应力分布.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.474,0.474,0.563436169819011,0.5140021324027148
1141,\球形压力容器_应力分布.json,\颚式破碎机机架_强度分析，刚度分析.json,0.444,0.444,0.5986843400892498,0.48175426480542943
1142,\球形压力容器_应力分布.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.445,0.440,0.48666426339228763,0.56
1143,\球形压力容器_应力分布.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.411,0.405,0.4444444444444444,0.493044308566871
1144,\球形压力容器_应力分布.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.574,0.569,0.5892556509887895,0.6644849328306262
1145,\球形压力容器_应力分布.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.407,0.404,0.50709255283711,0.4658771324027147
1146,\球形压力容器_应力分布.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.451,0.443,0.547996624351191,0.5089214409695857
1147,\球形压力容器_形变分布，应力分布.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.516,0.516,0.5716619504750293,0.4592966968020137
1148,\球形压力容器_形变分布，应力分布.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.410,0.381,0.4451319072597258,0.45869626356546306
1149,\球形压力容器_形变分布，应力分布.json,\管壳式换热器_结构模型优化设计.json,0.477,0.477,0.5294117647058824,0.45
1150,\球形压力容器_形变分布，应力分布.json,\薄板压力容器盖_压力分析，热应力分析.json,0.401,0.386,0.5075192189225524,0.47933333333333333
1151,\球形压力容器_形变分布，应力分布.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.494,0.494,0.5007733956671915,0.5055699634095016
1152,\球形压力容器_形变分布，应力分布.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.480,0.471,0.5507824838698259,0.4683333333333333
1153,\球形压力容器_形变分布，应力分布.json,\颚式破碎机机架_强度分析，刚度分析.json,0.521,0.514,0.6160411036336975,0.5362016706190837
1154,\球形压力容器_形变分布，应力分布.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.516,0.500,0.5285941398709244,0.5999386881823612
1155,\球形压力容器_形变分布，应力分布.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.438,0.433,0.4573295603800235,0.45
1156,\球形压力容器_形变分布，应力分布.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.529,0.529,0.5760221094612908,0.5722983738762488
1157,\球形压力容器_形变分布，应力分布.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.497,0.497,0.5797710356524484,0.5422366300761682
1158,\球形压力容器_形变分布，应力分布.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.469,0.446,0.5356896807128709,0.4866666666666667
1159,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.451,0.427,0.45962735987049386,0.5215163508192584
1160,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,\管壳式换热器_结构模型优化设计.json,0.463,0.463,0.5144957554275265,0.4642009389360939
1161,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,\薄板压力容器盖_压力分析，热应力分析.json,0.440,0.416,0.49322002520781055,0.5234633634686804
1162,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.528,0.528,0.5137011669140814,0.4683333333333333
1163,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.512,0.506,0.5352643613280604,0.5239032967428349
1164,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,\颚式破碎机机架_强度分析，刚度分析.json,0.540,0.535,0.5986843400892498,0.4787273563410871
